Java HotSpot(TM) 64-Bit Server VM (25.261-b12) for windows-amd64 JRE (1.8.0_261-b12), built on Jun 18 2020 06:56:32 by "" with unknown MS VC++:1916
Memory: 4k page, physical 33482804k(12500280k free), swap 40426976k(8624048k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:InitialTenuringThreshold=1 -XX:MaxHeapSize=536870912 -XX:MaxNewSize=1048576 -XX:MaxTenuringThreshold=1 -XX:NewSize=1048576 -XX:PretenureSizeThreshold=50 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
1.997: [GC (Allocation Failure) 1.997: [DefNew: 959K->63K(960K), 0.0021469 secs] 368215K->368209K(524224K), 0.0021750 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.002: [GC (Allocation Failure) 2.002: [DefNew: 959K->63K(960K), 0.0020805 secs] 369105K->369098K(524224K), 0.0021069 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.006: [GC (Allocation Failure) 2.006: [DefNew: 959K->63K(960K), 0.0021189 secs] 369994K->369983K(524224K), 0.0021463 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
2.012: [GC (Allocation Failure) 2.012: [DefNew: 959K->63K(960K), 0.0024548 secs] 370881K->370873K(524224K), 0.0024833 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.017: [GC (Allocation Failure) 2.017: [DefNew: 959K->63K(960K), 0.0019695 secs] 371769K->371758K(524224K), 0.0019969 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.022: [GC (Allocation Failure) 2.022: [DefNew: 959K->64K(960K), 0.0029123 secs] 372656K->372644K(524224K), 0.0029569 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.027: [GC (Allocation Failure) 2.027: [DefNew: 960K->63K(960K), 0.0020971 secs] 373540K->373534K(524224K), 0.0021244 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.033: [GC (Allocation Failure) 2.033: [DefNew: 959K->63K(960K), 0.0019614 secs] 374430K->374424K(524224K), 0.0019896 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.037: [GC (Allocation Failure) 2.037: [DefNew: 959K->64K(960K), 0.0020024 secs] 375320K->375314K(524224K), 0.0020271 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.042: [GC (Allocation Failure) 2.042: [DefNew: 960K->64K(960K), 0.0020618 secs] 376212K->376205K(524224K), 0.0020890 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.046: [GC (Allocation Failure) 2.046: [DefNew: 960K->63K(960K), 0.0020447 secs] 377101K->377093K(524224K), 0.0020724 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.051: [GC (Allocation Failure) 2.051: [DefNew: 959K->63K(960K), 0.0019468 secs] 377989K->377982K(524224K), 0.0019743 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.054: [GC (Allocation Failure) 2.054: [DefNew: 959K->63K(960K), 0.0021224 secs] 378879K->378868K(524224K), 0.0021796 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.060: [GC (Allocation Failure) 2.060: [DefNew: 959K->63K(960K), 0.0021681 secs] 379766K->379761K(524224K), 0.0022045 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.064: [GC (Allocation Failure) 2.064: [DefNew: 959K->63K(960K), 0.0021590 secs] 380657K->380652K(524224K), 0.0021861 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.070: [GC (Allocation Failure) 2.070: [DefNew: 959K->63K(960K), 0.0025062 secs] 381548K->381538K(524224K), 0.0025400 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.075: [GC (Allocation Failure) 2.075: [DefNew: 959K->63K(960K), 0.0021219 secs] 382435K->382428K(524224K), 0.0021503 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.081: [GC (Allocation Failure) 2.081: [DefNew: 959K->63K(960K), 0.0020681 secs] 383325K->383320K(524224K), 0.0020943 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.085: [GC (Allocation Failure) 2.085: [DefNew: 959K->63K(960K), 0.0026353 secs] 384216K->384204K(524224K), 0.0026637 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.091: [GC (Allocation Failure) 2.091: [DefNew: 959K->63K(960K), 0.0019080 secs] 385101K->385092K(524224K), 0.0019369 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.097: [GC (Allocation Failure) 2.097: [DefNew: 959K->63K(960K), 0.0018670 secs] 385990K->385983K(524224K), 0.0019093 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.101: [GC (Allocation Failure) 2.101: [DefNew: 959K->63K(960K), 0.0019707 secs] 386880K->386872K(524224K), 0.0019996 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.107: [GC (Allocation Failure) 2.107: [DefNew: 959K->64K(960K), 0.0019231 secs] 387769K->387763K(524224K), 0.0019527 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.110: [GC (Allocation Failure) 2.110: [DefNew: 960K->64K(960K), 0.0021463 secs] 388659K->388654K(524224K), 0.0021722 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.116: [GC (Allocation Failure) 2.116: [DefNew: 960K->63K(960K), 0.0026297 secs] 389551K->389543K(524224K), 0.0026576 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2.120: [GC (Allocation Failure) 2.120: [DefNew: 959K->63K(960K), 0.0021778 secs] 390439K->390433K(524224K), 0.0022305 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.126: [GC (Allocation Failure) 2.126: [DefNew: 959K->63K(960K), 0.0021726 secs] 391330K->391325K(524224K), 0.0022009 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.129: [GC (Allocation Failure) 2.129: [DefNew: 959K->63K(960K), 0.0020612 secs] 392221K->392214K(524224K), 0.0020884 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.134: [GC (Allocation Failure) 2.134: [DefNew: 959K->64K(960K), 0.0020277 secs] 393111K->393103K(524224K), 0.0020816 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.138: [GC (Allocation Failure) 2.138: [DefNew: 960K->63K(960K), 0.0020334 secs] 393999K->393988K(524224K), 0.0020614 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.144: [GC (Allocation Failure) 2.144: [DefNew: 959K->63K(960K), 0.0020631 secs] 394884K->394879K(524224K), 0.0020896 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.147: [GC (Allocation Failure) 2.147: [DefNew: 959K->63K(960K), 0.0019759 secs] 395776K->395769K(524224K), 0.0020026 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
2.152: [GC (Allocation Failure) 2.152: [DefNew: 959K->64K(960K), 0.0021399 secs] 396665K->396659K(524224K), 0.0021806 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.156: [GC (Allocation Failure) 2.156: [DefNew: 960K->64K(960K), 0.0020914 secs] 397557K->397549K(524224K), 0.0021240 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.161: [GC (Allocation Failure) 2.161: [DefNew: 960K->63K(960K), 0.0021292 secs] 398447K->398441K(524224K), 0.0021582 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.165: [GC (Allocation Failure) 2.165: [DefNew: 959K->63K(960K), 0.0027260 secs] 399337K->399329K(524224K), 0.0027529 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.172: [GC (Allocation Failure) 2.172: [DefNew: 959K->63K(960K), 0.0022640 secs] 400225K->400219K(524224K), 0.0022917 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.175: [GC (Allocation Failure) 2.175: [DefNew: 959K->64K(960K), 0.0020967 secs] 401115K->401108K(524224K), 0.0021240 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.181: [GC (Allocation Failure) 2.181: [DefNew: 960K->64K(960K), 0.0021152 secs] 402005K->401997K(524224K), 0.0021466 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.185: [GC (Allocation Failure) 2.185: [DefNew: 960K->64K(960K), 0.0020854 secs] 402893K->402887K(524224K), 0.0021121 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.190: [GC (Allocation Failure) 2.190: [DefNew: 960K->64K(960K), 0.0021803 secs] 403784K->403778K(524224K), 0.0022091 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.194: [GC (Allocation Failure) 2.194: [DefNew: 960K->63K(960K), 0.0025274 secs] 404676K->404670K(524224K), 0.0025718 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2.201: [GC (Allocation Failure) 2.201: [DefNew: 959K->63K(960K), 0.0021720 secs] 405569K->405561K(524224K), 0.0021991 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.205: [GC (Allocation Failure) 2.205: [DefNew: 959K->64K(960K), 0.0023061 secs] 406458K->406450K(524224K), 0.0023375 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.210: [GC (Allocation Failure) 2.210: [DefNew: 960K->63K(960K), 0.0021363 secs] 407348K->407341K(524224K), 0.0021626 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.216: [GC (Allocation Failure) 2.216: [DefNew: 959K->63K(960K), 0.0020885 secs] 408238K->408229K(524224K), 0.0021173 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.220: [GC (Allocation Failure) 2.220: [DefNew: 959K->63K(960K), 0.0021407 secs] 409125K->409118K(524224K), 0.0021690 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.225: [GC (Allocation Failure) 2.225: [DefNew: 959K->64K(960K), 0.0018552 secs] 410015K->410009K(524224K), 0.0018821 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.229: [GC (Allocation Failure) 2.229: [DefNew: 960K->63K(960K), 0.0020755 secs] 410905K->410898K(524224K), 0.0021114 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.234: [GC (Allocation Failure) 2.234: [DefNew: 959K->64K(960K), 0.0022040 secs] 411795K->411788K(524224K), 0.0022310 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.237: [GC (Allocation Failure) 2.237: [DefNew: 960K->63K(960K), 0.0022004 secs] 412685K->412678K(524224K), 0.0022292 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.243: [GC (Allocation Failure) 2.243: [DefNew: 959K->63K(960K), 0.0023048 secs] 413574K->413569K(524224K), 0.0023612 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.247: [GC (Allocation Failure) 2.247: [DefNew: 959K->63K(960K), 0.0019996 secs] 414466K->414461K(524224K), 0.0020326 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.253: [GC (Allocation Failure) 2.253: [DefNew: 959K->63K(960K), 0.0021647 secs] 415358K->415351K(524224K), 0.0021947 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.257: [GC (Allocation Failure) 2.257: [DefNew: 959K->64K(960K), 0.0020497 secs] 416247K->416241K(524224K), 0.0020793 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.262: [GC (Allocation Failure) 2.262: [DefNew: 960K->63K(960K), 0.0020685 secs] 417138K->417134K(524224K), 0.0020985 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.267: [GC (Allocation Failure) 2.267: [DefNew: 959K->63K(960K), 0.0019883 secs] 418030K->418024K(524224K), 0.0020176 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.272: [GC (Allocation Failure) 2.272: [DefNew: 959K->63K(960K), 0.0021638 secs] 418922K->418915K(524224K), 0.0021933 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
2.275: [GC (Allocation Failure) 2.275: [DefNew: 959K->63K(960K), 0.0025539 secs] 419812K->419805K(524224K), 0.0025802 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.281: [GC (Allocation Failure) 2.281: [DefNew: 959K->63K(960K), 0.0020461 secs] 420702K->420697K(524224K), 0.0020760 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.286: [GC (Allocation Failure) 2.286: [DefNew: 959K->63K(960K), 0.0020732 secs] 421595K->421585K(524224K), 0.0021022 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.291: [GC (Allocation Failure) 2.291: [DefNew: 959K->63K(960K), 0.0025522 secs] 422481K->422474K(524224K), 0.0026086 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.296: [GC (Allocation Failure) 2.296: [DefNew: 959K->63K(960K), 0.0022129 secs] 423372K->423366K(524224K), 0.0022539 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.300: [GC (Allocation Failure) 2.301: [DefNew: 959K->64K(960K), 0.0026317 secs] 424263K->424257K(524224K), 0.0026584 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.306: [GC (Allocation Failure) 2.306: [DefNew: 960K->64K(960K), 0.0022576 secs] 425153K->425147K(524224K), 0.0022911 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.311: [GC (Allocation Failure) 2.311: [DefNew: 960K->63K(960K), 0.0022465 secs] 426044K->426039K(524224K), 0.0022756 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.315: [GC (Allocation Failure) 2.315: [DefNew: 959K->64K(960K), 0.0019211 secs] 426935K->426929K(524224K), 0.0019497 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.319: [GC (Allocation Failure) 2.319: [DefNew: 960K->64K(960K), 0.0024869 secs] 427826K->427821K(524224K), 0.0025176 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.325: [GC (Allocation Failure) 2.325: [DefNew: 960K->63K(960K), 0.0024142 secs] 428717K->428711K(524224K), 0.0024632 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.331: [GC (Allocation Failure) 2.331: [DefNew: 959K->63K(960K), 0.0022630 secs] 429608K->429602K(524224K), 0.0022910 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.337: [GC (Allocation Failure) 2.337: [DefNew: 959K->63K(960K), 0.0022187 secs] 430500K->430494K(524224K), 0.0022473 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.341: [GC (Allocation Failure) 2.342: [DefNew: 959K->63K(960K), 0.0021656 secs] 431391K->431382K(524224K), 0.0021949 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.347: [GC (Allocation Failure) 2.347: [DefNew: 959K->64K(960K), 0.0020256 secs] 432279K->432273K(524224K), 0.0020545 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.352: [GC (Allocation Failure) 2.352: [DefNew: 960K->63K(960K), 0.0023168 secs] 433170K->433164K(524224K), 0.0023437 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.358: [GC (Allocation Failure) 2.358: [DefNew: 959K->64K(960K), 0.0023869 secs] 434060K->434053K(524224K), 0.0024171 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.362: [GC (Allocation Failure) 2.362: [DefNew: 960K->63K(960K), 0.0020718 secs] 434951K->434944K(524224K), 0.0021014 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.367: [GC (Allocation Failure) 2.367: [DefNew: 959K->63K(960K), 0.0027887 secs] 435840K->435835K(524224K), 0.0028359 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.372: [GC (Allocation Failure) 2.372: [DefNew: 959K->64K(960K), 0.0021862 secs] 436731K->436726K(524224K), 0.0022254 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.378: [GC (Allocation Failure) 2.378: [DefNew: 960K->63K(960K), 0.0022118 secs] 437622K->437617K(524224K), 0.0022413 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.381: [GC (Allocation Failure) 2.381: [DefNew: 959K->63K(960K), 0.0028607 secs] 438513K->438508K(524224K), 0.0029179 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.388: [GC (Allocation Failure) 2.388: [DefNew: 959K->64K(960K), 0.0021488 secs] 439404K->439398K(524224K), 0.0021853 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.392: [GC (Allocation Failure) 2.392: [DefNew: 960K->63K(960K), 0.0020507 secs] 440294K->440290K(524224K), 0.0020785 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.396: [GC (Allocation Failure) 2.396: [DefNew: 959K->63K(960K), 0.0022272 secs] 441187K->441181K(524224K), 0.0022562 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2.400: [GC (Allocation Failure) 2.400: [DefNew: 959K->64K(960K), 0.0022146 secs] 442077K->442071K(524224K), 0.0022758 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.406: [GC (Allocation Failure) 2.406: [DefNew: 960K->63K(960K), 0.0022555 secs] 442967K->442963K(524224K), 0.0022854 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.410: [GC (Allocation Failure) 2.410: [DefNew: 959K->63K(960K), 0.0020476 secs] 443861K->443854K(524224K), 0.0020754 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.416: [GC (Allocation Failure) 2.416: [DefNew: 959K->63K(960K), 0.0021006 secs] 444751K->444746K(524224K), 0.0021300 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.420: [GC (Allocation Failure) 2.420: [DefNew: 959K->64K(960K), 0.0019834 secs] 445642K->445635K(524224K), 0.0020122 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.426: [GC (Allocation Failure) 2.426: [DefNew: 960K->64K(960K), 0.0021074 secs] 446531K->446526K(524224K), 0.0021345 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.429: [GC (Allocation Failure) 2.429: [DefNew: 960K->63K(960K), 0.0027647 secs] 447423K->447418K(524224K), 0.0027935 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.434: [GC (Allocation Failure) 2.434: [DefNew: 959K->63K(960K), 0.0020155 secs] 448315K->448309K(524224K), 0.0020464 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.437: [GC (Allocation Failure) 2.437: [DefNew: 959K->63K(960K), 0.0021936 secs] 449205K->449199K(524224K), 0.0022252 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.442: [GC (Allocation Failure) 2.442: [DefNew: 959K->63K(960K), 0.0021477 secs] 450097K->450091K(524224K), 0.0021758 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.446: [GC (Allocation Failure) 2.446: [DefNew: 959K->63K(960K), 0.0026013 secs] 450989K->450981K(524224K), 0.0026581 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.452: [GC (Allocation Failure) 2.452: [DefNew: 959K->63K(960K), 0.0020786 secs] 451877K->451870K(524224K), 0.0021055 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.456: [GC (Allocation Failure) 2.456: [DefNew: 959K->63K(960K), 0.0021091 secs] 452768K->452761K(524224K), 0.0021351 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.462: [GC (Allocation Failure) 2.462: [DefNew: 959K->63K(960K), 0.0025784 secs] 453659K->453652K(524224K), 0.0026190 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.466: [GC (Allocation Failure) 2.466: [DefNew: 959K->63K(960K), 0.0019574 secs] 454549K->454543K(524224K), 0.0019846 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.472: [GC (Allocation Failure) 2.472: [DefNew: 959K->63K(960K), 0.0021337 secs] 455439K->455432K(524224K), 0.0021629 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.475: [GC (Allocation Failure) 2.475: [DefNew: 959K->64K(960K), 0.0019860 secs] 456330K->456323K(524224K), 0.0020107 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2.481: [GC (Allocation Failure) 2.481: [DefNew: 960K->63K(960K), 0.0022428 secs] 457222K->457215K(524224K), 0.0022681 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.487: [GC (Allocation Failure) 2.487: [DefNew: 959K->64K(960K), 0.0020905 secs] 458112K->458105K(524224K), 0.0021404 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.490: [GC (Allocation Failure) 2.490: [DefNew: 960K->64K(960K), 0.0021404 secs] 459001K->458995K(524224K), 0.0021669 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.511: [GC (Allocation Failure) 2.511: [DefNew: 960K->63K(960K), 0.0118114 secs] 468083K->468077K(524224K), 0.0118650 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2.540: [GC (Allocation Failure) 2.540: [DefNew: 959K->63K(960K), 0.0112273 secs] 468974K->468967K(524224K), 0.0112779 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2.553: [GC (Allocation Failure) 2.553: [DefNew: 959K->64K(960K), 0.0021020 secs] 469865K->469848K(524224K), 0.0021298 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.559: [GC (Allocation Failure) 2.559: [DefNew: 960K->64K(960K), 0.0022318 secs] 470744K->470733K(524224K), 0.0022710 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.563: [GC (Allocation Failure) 2.563: [DefNew: 960K->63K(960K), 0.0020446 secs] 471629K->471617K(524224K), 0.0020692 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.569: [GC (Allocation Failure) 2.569: [DefNew: 959K->63K(960K), 0.0019483 secs] 472514K->472504K(524224K), 0.0019945 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2.573: [GC (Allocation Failure) 2.573: [DefNew: 959K->63K(960K), 0.0022257 secs] 473400K->473389K(524224K), 0.0022597 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.579: [GC (Allocation Failure) 2.579: [DefNew: 959K->63K(960K), 0.0021799 secs] 474286K->474282K(524224K), 0.0022087 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.583: [GC (Allocation Failure) 2.583: [DefNew: 959K->63K(960K), 0.0020574 secs] 475178K->475170K(524224K), 0.0020855 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.589: [GC (Allocation Failure) 2.589: [DefNew: 959K->64K(960K), 0.0030763 secs] 476066K->476047K(524224K), 0.0031043 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.594: [GC (Allocation Failure) 2.594: [DefNew: 960K->63K(960K), 0.0020217 secs] 476943K->476933K(524224K), 0.0020496 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.599: [GC (Allocation Failure) 2.599: [DefNew: 959K->63K(960K), 0.0019867 secs] 477831K->477820K(524224K), 0.0020116 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.603: [GC (Allocation Failure) 2.603: [DefNew: 959K->63K(960K), 0.0020761 secs] 478716K->478708K(524224K), 0.0021053 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.609: [GC (Allocation Failure) 2.609: [DefNew: 959K->63K(960K), 0.0019899 secs] 479604K->479592K(524224K), 0.0020202 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.612: [GC (Allocation Failure) 2.612: [DefNew: 959K->63K(960K), 0.0020328 secs] 480489K->480478K(524224K), 0.0020742 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.618: [GC (Allocation Failure) 2.618: [DefNew: 959K->63K(960K), 0.0021400 secs] 481374K->481366K(524224K), 0.0021746 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.622: [GC (Allocation Failure) 2.622: [DefNew: 959K->63K(960K), 0.0020382 secs] 482262K->482255K(524224K), 0.0020742 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.627: [GC (Allocation Failure) 2.627: [DefNew: 959K->63K(960K), 0.0020408 secs] 483152K->483141K(524224K), 0.0020688 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.630: [GC (Allocation Failure) 2.630: [DefNew: 959K->63K(960K), 0.0018820 secs] 484037K->484020K(524224K), 0.0019082 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.636: [GC (Allocation Failure) 2.636: [DefNew: 959K->64K(960K), 0.0019210 secs] 484918K->484910K(524224K), 0.0019481 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.641: [GC (Allocation Failure) 2.641: [DefNew: 960K->64K(960K), 0.0018398 secs] 485807K->485796K(524224K), 0.0018684 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.646: [GC (Allocation Failure) 2.646: [DefNew: 960K->64K(960K), 0.0019885 secs] 486692K->486681K(524224K), 0.0020165 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.651: [GC (Allocation Failure) 2.651: [DefNew: 960K->63K(960K), 0.0019924 secs] 487578K->487565K(524224K), 0.0020199 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.656: [GC (Allocation Failure) 2.656: [DefNew: 959K->64K(960K), 0.0020458 secs] 488461K->488452K(524224K), 0.0020737 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.661: [GC (Allocation Failure) 2.661: [DefNew: 960K->63K(960K), 0.0020252 secs] 489350K->489342K(524224K), 0.0020511 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.666: [GC (Allocation Failure) 2.666: [DefNew: 959K->63K(960K), 0.0019931 secs] 490239K->490221K(524224K), 0.0020198 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.671: [GC (Allocation Failure) 2.671: [DefNew: 959K->63K(960K), 0.0020684 secs] 491117K->491107K(524224K), 0.0020945 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.676: [GC (Allocation Failure) 2.676: [DefNew: 959K->63K(960K), 0.0019874 secs] 492004K->491993K(524224K), 0.0020131 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.681: [GC (Allocation Failure) 2.681: [DefNew: 959K->63K(960K), 0.0020486 secs] 492889K->492872K(524224K), 0.0020794 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.686: [GC (Allocation Failure) 2.686: [DefNew: 959K->64K(960K), 0.0024011 secs] 493768K->493756K(524224K), 0.0024332 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.691: [GC (Allocation Failure) 2.691: [DefNew: 960K->63K(960K), 0.0020746 secs] 494653K->494643K(524224K), 0.0021065 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.696: [GC (Allocation Failure) 2.696: [DefNew: 959K->63K(960K), 0.0023766 secs] 495539K->495517K(524224K), 0.0024050 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.701: [GC (Allocation Failure) 2.701: [DefNew: 959K->63K(960K), 0.0020264 secs] 496414K->496407K(524224K), 0.0020540 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.705: [GC (Allocation Failure) 2.705: [DefNew: 959K->64K(960K), 0.0020285 secs] 497303K->497291K(524224K), 0.0020552 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.709: [GC (Allocation Failure) 2.709: [DefNew: 960K->63K(960K), 0.0019926 secs] 498187K->498175K(524224K), 0.0020197 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.714: [GC (Allocation Failure) 2.714: [DefNew: 959K->63K(960K), 0.0025188 secs] 499073K->499059K(524224K), 0.0025455 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
